번호,상호,주소,기간,휘발유,동
A0019837,첨단제일주유소,광주 북구 삼소로 191 (대촌동),2019년 11월 2주,1498.0,대촌동
A0019837,첨단제일주유소,광주 북구 삼소로 191 (대촌동),2019년 11월 3주,1498.0,대촌동
A0019837,첨단제일주유소,광주 북구 삼소로 191 (대촌동),2019년 11월 4주,1499.43,대촌동
A0019837,첨단제일주유소,광주 북구 삼소로 191 (대촌동),2019년 12월 1주,1498.0,대촌동
A0019837,첨단제일주유소,광주 북구 삼소로 191 (대촌동),2019년 12월 2주,1509.43,대촌동
A0019837,첨단제일주유소,광주 북구 삼소로 191 (대촌동),2019년 12월 3주,1518.0,대촌동
A0019837,첨단제일주유소,광주 북구 삼소로 191 (대촌동),2019년 12월 4주,1534.67,대촌동
A0019837,첨단제일주유소,광주 북구 삼소로 191 (대촌동),2020년 01월 1주,1538.0,대촌동
A0019837,첨단제일주유소,광주 북구 삼소로 191 (대촌동),2020년 01월 2주,1542.29,대촌동
A0019837,첨단제일주유소,광주 북구 삼소로 191 (대촌동),2020년 01월 3주,1548.0,대촌동
A0019837,첨단제일주유소,광주 북구 삼소로 191 (대촌동),2020년 01월 4주,1548.0,대촌동
A0019837,첨단제일주유소,광주 북구 삼소로 191 (대촌동),2020년 01월 5주,1548.0,대촌동
A0019837,첨단제일주유소,광주 북구 삼소로 191 (대촌동),2020년 02월 1주,1530.86,대촌동
A0019837,첨단제일주유소,광주 북구 삼소로 191 (대촌동),2020년 02월 2주,1516.57,대촌동
A0019837,첨단제일주유소,광주 북구 삼소로 191 (대촌동),2020년 02월 3주,1508.0,대촌동
A0019837,첨단제일주유소,광주 북구 삼소로 191 (대촌동),2020년 02월 4주,1495.14,대촌동
A0019837,첨단제일주유소,광주 북구 삼소로 191 (대촌동),2020년 03월 1주,1478.0,대촌동
A0019837,첨단제일주유소,광주 북구 삼소로 191 (대촌동),2020년 03월 2주,1458.0,대촌동
A0019837,첨단제일주유소,광주 북구 삼소로 191 (대촌동),2020년 03월 3주,1435.14,대촌동
A0019837,첨단제일주유소,광주 북구 삼소로 191 (대촌동),2020년 03월 4주,1392.29,대촌동
A0019837,첨단제일주유소,광주 북구 삼소로 191 (대촌동),2020년 04월 1주,1366.57,대촌동
A0019837,첨단제일주유소,광주 북구 삼소로 191 (대촌동),2020년 04월 2주,1332.29,대촌동
A0019837,첨단제일주유소,광주 북구 삼소로 191 (대촌동),2020년 04월 3주,1300.86,대촌동
A0019837,첨단제일주유소,광주 북구 삼소로 191 (대촌동),2020년 04월 4주,1272.29,대촌동
A0019837,첨단제일주유소,광주 북구 삼소로 191 (대촌동),2020년 04월 5주,1248.0,대촌동
A0019837,첨단제일주유소,광주 북구 삼소로 191 (대촌동),2020년 05월 1주,1238.0,대촌동
A0019837,첨단제일주유소,광주 북구 삼소로 191 (대촌동),2020년 05월 2주,1223.71,대촌동
A0019837,첨단제일주유소,광주 북구 삼소로 191 (대촌동),2020년 05월 3주,1218.0,대촌동
A0019837,첨단제일주유소,광주 북구 삼소로 191 (대촌동),2020년 05월 4주,1218.0,대촌동
A0019837,첨단제일주유소,광주 북구 삼소로 191 (대촌동),2020년 06월 1주,1218.0,대촌동
A0019837,첨단제일주유소,광주 북구 삼소로 191 (대촌동),2020년 06월 2주,1260.86,대촌동
A0019837,첨단제일주유소,광주 북구 삼소로 191 (대촌동),2020년 06월 3주,1286.57,대촌동
A0019837,첨단제일주유소,광주 북구 삼소로 191 (대촌동),2020년 06월 4주,1335.14,대촌동
A0019837,첨단제일주유소,광주 북구 삼소로 191 (대촌동),2020년 07월 1주,1338.0,대촌동
A0019837,첨단제일주유소,광주 북구 삼소로 191 (대촌동),2020년 07월 2주,1338.0,대촌동
A0019837,첨단제일주유소,광주 북구 삼소로 191 (대촌동),2020년 07월 3주,1338.0,대촌동
A0019837,첨단제일주유소,광주 북구 삼소로 191 (대촌동),2020년 07월 4주,1338.0,대촌동
A0019837,첨단제일주유소,광주 북구 삼소로 191 (대촌동),2020년 07월 5주,1338.0,대촌동
A0019837,첨단제일주유소,광주 북구 삼소로 191 (대촌동),2020년 08월 1주,1338.0,대촌동
A0019837,첨단제일주유소,광주 북구 삼소로 191 (대촌동),2020년 08월 2주,1338.0,대촌동
A0019837,첨단제일주유소,광주 북구 삼소로 191 (대촌동),2020년 08월 3주,1320.86,대촌동
A0019837,첨단제일주유소,광주 북구 삼소로 191 (대촌동),2020년 08월 4주,1318.0,대촌동
A0019837,첨단제일주유소,광주 북구 삼소로 191 (대촌동),2020년 09월 1주,1318.0,대촌동
A0019837,첨단제일주유소,광주 북구 삼소로 191 (대촌동),2020년 09월 2주,1318.0,대촌동
A0019837,첨단제일주유소,광주 북구 삼소로 191 (대촌동),2020년 09월 3주,1300.86,대촌동
A0019837,첨단제일주유소,광주 북구 삼소로 191 (대촌동),2020년 09월 4주,1298.0,대촌동
A0019837,첨단제일주유소,광주 북구 삼소로 191 (대촌동),2020년 09월 5주,1298.0,대촌동
A0019837,첨단제일주유소,광주 북구 삼소로 191 (대촌동),2020년 10월 1주,1298.0,대촌동
A0019837,첨단제일주유소,광주 북구 삼소로 191 (대촌동),2020년 10월 2주,1298.0,대촌동
A0019837,첨단제일주유소,광주 북구 삼소로 191 (대촌동),2020년 10월 3주,1298.0,대촌동
A0019837,첨단제일주유소,광주 북구 삼소로 191 (대촌동),2020년 10월 4주,1289.43,대촌동
A0020134,첨단북광주IC주유소,광주 북구 삼소로 318 (월출동),2019년 11월 1주,1549.0,월출동
A0020134,첨단북광주IC주유소,광주 북구 삼소로 318 (월출동),2019년 11월 2주,1549.0,월출동
A0020134,첨단북광주IC주유소,광주 북구 삼소로 318 (월출동),2019년 11월 3주,1549.0,월출동
A0020134,첨단북광주IC주유소,광주 북구 삼소로 318 (월출동),2019년 11월 4주,1549.0,월출동
A0020134,첨단북광주IC주유소,광주 북구 삼소로 318 (월출동),2019년 12월 1주,1549.0,월출동
A0020134,첨단북광주IC주유소,광주 북구 삼소로 318 (월출동),2019년 12월 2주,1549.0,월출동
A0020134,첨단북광주IC주유소,광주 북구 삼소로 318 (월출동),2019년 12월 3주,1549.0,월출동
A0020134,첨단북광주IC주유소,광주 북구 삼소로 318 (월출동),2019년 12월 4주,1566.14,월출동
A0020134,첨단북광주IC주유소,광주 북구 삼소로 318 (월출동),2020년 01월 1주,1569.0,월출동
A0020134,첨단북광주IC주유소,광주 북구 삼소로 318 (월출동),2020년 01월 2주,1571.86,월출동
A0020134,첨단북광주IC주유소,광주 북구 삼소로 318 (월출동),2020년 01월 3주,1589.0,월출동
A0020134,첨단북광주IC주유소,광주 북구 삼소로 318 (월출동),2020년 01월 4주,1589.0,월출동
A0020134,첨단북광주IC주유소,광주 북구 삼소로 318 (월출동),2020년 01월 5주,1583.29,월출동
A0020134,첨단북광주IC주유소,광주 북구 삼소로 318 (월출동),2020년 02월 1주,1569.0,월출동
A0020134,첨단북광주IC주유소,광주 북구 삼소로 318 (월출동),2020년 02월 2주,1554.71,월출동
A0020134,첨단북광주IC주유소,광주 북구 삼소로 318 (월출동),2020년 02월 3주,1547.57,월출동
A0020134,첨단북광주IC주유소,광주 북구 삼소로 318 (월출동),2020년 02월 4주,1537.57,월출동
A0020134,첨단북광주IC주유소,광주 북구 삼소로 318 (월출동),2020년 03월 1주,1519.0,월출동
A0020134,첨단북광주IC주유소,광주 북구 삼소로 318 (월출동),2020년 03월 2주,1501.86,월출동
A0020134,첨단북광주IC주유소,광주 북구 삼소로 318 (월출동),2020년 03월 3주,1477.57,월출동
A0020134,첨단북광주IC주유소,광주 북구 삼소로 318 (월출동),2020년 03월 4주,1436.14,월출동
A0020134,첨단북광주IC주유소,광주 북구 삼소로 318 (월출동),2020년 04월 1주,1407.57,월출동
A0020134,첨단북광주IC주유소,광주 북구 삼소로 318 (월출동),2020년 04월 2주,1373.29,월출동
A0020134,첨단북광주IC주유소,광주 북구 삼소로 318 (월출동),2020년 04월 3주,1341.86,월출동
A0020134,첨단북광주IC주유소,광주 북구 삼소로 318 (월출동),2020년 04월 4주,1299.0,월출동
A0020134,첨단북광주IC주유소,광주 북구 삼소로 318 (월출동),2020년 04월 5주,1284.71,월출동
A0020134,첨단북광주IC주유소,광주 북구 삼소로 318 (월출동),2020년 05월 1주,1279.0,월출동
A0020134,첨단북광주IC주유소,광주 북구 삼소로 318 (월출동),2020년 05월 2주,1264.71,월출동
A0020134,첨단북광주IC주유소,광주 북구 삼소로 318 (월출동),2020년 05월 3주,1259.0,월출동
A0020134,첨단북광주IC주유소,광주 북구 삼소로 318 (월출동),2020년 05월 4주,1259.0,월출동
A0020134,첨단북광주IC주유소,광주 북구 삼소로 318 (월출동),2020년 06월 1주,1264.71,월출동
A0020134,첨단북광주IC주유소,광주 북구 삼소로 318 (월출동),2020년 06월 2주,1301.86,월출동
A0020134,첨단북광주IC주유소,광주 북구 삼소로 318 (월출동),2020년 06월 3주,1326.14,월출동
A0020134,첨단북광주IC주유소,광주 북구 삼소로 318 (월출동),2020년 06월 4주,1369.0,월출동
A0020134,첨단북광주IC주유소,광주 북구 삼소로 318 (월출동),2020년 07월 1주,1369.0,월출동
A0020134,첨단북광주IC주유소,광주 북구 삼소로 318 (월출동),2020년 07월 2주,1369.0,월출동
A0020134,첨단북광주IC주유소,광주 북구 삼소로 318 (월출동),2020년 07월 3주,1369.0,월출동
A0020134,첨단북광주IC주유소,광주 북구 삼소로 318 (월출동),2020년 07월 4주,1369.0,월출동
A0020134,첨단북광주IC주유소,광주 북구 삼소로 318 (월출동),2020년 07월 5주,1369.0,월출동
A0020134,첨단북광주IC주유소,광주 북구 삼소로 318 (월출동),2020년 08월 1주,1369.0,월출동
A0020134,첨단북광주IC주유소,광주 북구 삼소로 318 (월출동),2020년 08월 2주,1369.0,월출동
A0020134,첨단북광주IC주유소,광주 북구 삼소로 318 (월출동),2020년 08월 3주,1369.0,월출동
A0020134,첨단북광주IC주유소,광주 북구 삼소로 318 (월출동),2020년 08월 4주,1369.0,월출동
A0020134,첨단북광주IC주유소,광주 북구 삼소로 318 (월출동),2020년 09월 1주,1369.0,월출동
A0020134,첨단북광주IC주유소,광주 북구 삼소로 318 (월출동),2020년 09월 2주,1369.0,월출동
A0020134,첨단북광주IC주유소,광주 북구 삼소로 318 (월출동),2020년 09월 3주,1347.57,월출동
A0020134,첨단북광주IC주유소,광주 북구 삼소로 318 (월출동),2020년 09월 4주,1339.0,월출동
A0020134,첨단북광주IC주유소,광주 북구 삼소로 318 (월출동),2020년 09월 5주,1339.0,월출동
A0020134,첨단북광주IC주유소,광주 북구 삼소로 318 (월출동),2020년 10월 1주,1339.0,월출동
A0020134,첨단북광주IC주유소,광주 북구 삼소로 318 (월출동),2020년 10월 2주,1339.0,월출동
A0020134,첨단북광주IC주유소,광주 북구 삼소로 318 (월출동),2020년 10월 3주,1339.0,월출동
A0020134,첨단북광주IC주유소,광주 북구 삼소로 318 (월출동),2020년 10월 4주,1330.43,월출동
A0019949,지에스칼텍스(주)북광주IC주유소,광주 북구 삼소로 330 (월출동),2019년 11월 1주,1548.29,월출동
A0019949,지에스칼텍스(주)북광주IC주유소,광주 북구 삼소로 330 (월출동),2019년 11월 2주,1548.29,월출동
A0019949,지에스칼텍스(주)북광주IC주유소,광주 북구 삼소로 330 (월출동),2019년 11월 3주,1554.0,월출동
A0019949,지에스칼텍스(주)북광주IC주유소,광주 북구 삼소로 330 (월출동),2019년 11월 4주,1548.29,월출동
A0019949,지에스칼텍스(주)북광주IC주유소,광주 북구 삼소로 330 (월출동),2019년 12월 1주,1554.0,월출동
A0019949,지에스칼텍스(주)북광주IC주유소,광주 북구 삼소로 330 (월출동),2019년 12월 2주,1554.0,월출동
A0019949,지에스칼텍스(주)북광주IC주유소,광주 북구 삼소로 330 (월출동),2019년 12월 3주,1548.29,월출동
A0019949,지에스칼텍스(주)북광주IC주유소,광주 북구 삼소로 330 (월출동),2019년 12월 4주,1559.71,월출동
A0019949,지에스칼텍스(주)북광주IC주유소,광주 북구 삼소로 330 (월출동),2020년 01월 1주,1568.29,월출동
A0019949,지에스칼텍스(주)북광주IC주유소,광주 북구 삼소로 330 (월출동),2020년 01월 2주,1568.29,월출동
A0019949,지에스칼텍스(주)북광주IC주유소,광주 북구 삼소로 330 (월출동),2020년 01월 3주,1574.0,월출동
A0019949,지에스칼텍스(주)북광주IC주유소,광주 북구 삼소로 330 (월출동),2020년 01월 4주,1574.0,월출동
A0019949,지에스칼텍스(주)북광주IC주유소,광주 북구 삼소로 330 (월출동),2020년 01월 5주,1571.86,월출동
A0019949,지에스칼텍스(주)북광주IC주유소,광주 북구 삼소로 330 (월출동),2020년 02월 1주,1569.0,월출동
A0019949,지에스칼텍스(주)북광주IC주유소,광주 북구 삼소로 330 (월출동),2020년 02월 2주,1553.29,월출동
A0019949,지에스칼텍스(주)북광주IC주유소,광주 북구 삼소로 330 (월출동),2020년 02월 3주,1530.43,월출동
A0019949,지에스칼텍스(주)북광주IC주유소,광주 북구 삼소로 330 (월출동),2020년 02월 4주,1541.86,월출동
A0019949,지에스칼텍스(주)북광주IC주유소,광주 북구 삼소로 330 (월출동),2020년 03월 1주,1513.71,월출동
A0019949,지에스칼텍스(주)북광주IC주유소,광주 북구 삼소로 330 (월출동),2020년 03월 2주,1510.86,월출동
A0019949,지에스칼텍스(주)북광주IC주유소,광주 북구 삼소로 330 (월출동),2020년 03월 3주,1474.71,월출동
A0019949,지에스칼텍스(주)북광주IC주유소,광주 북구 삼소로 330 (월출동),2020년 03월 4주,1446.14,월출동
A0019949,지에스칼텍스(주)북광주IC주유소,광주 북구 삼소로 330 (월출동),2020년 04월 1주,1411.14,월출동
A0019949,지에스칼텍스(주)북광주IC주유소,광주 북구 삼소로 330 (월출동),2020년 04월 2주,1376.86,월출동
A0019949,지에스칼텍스(주)북광주IC주유소,광주 북구 삼소로 330 (월출동),2020년 04월 3주,1334.0,월출동
A0019949,지에스칼텍스(주)북광주IC주유소,광주 북구 삼소로 330 (월출동),2020년 04월 4주,1306.14,월출동
A0019949,지에스칼텍스(주)북광주IC주유소,광주 북구 삼소로 330 (월출동),2020년 04월 5주,1277.57,월출동
A0019949,지에스칼텍스(주)북광주IC주유소,광주 북구 삼소로 330 (월출동),2020년 05월 1주,1263.29,월출동
A0019949,지에스칼텍스(주)북광주IC주유소,광주 북구 삼소로 330 (월출동),2020년 05월 2주,1249.0,월출동
A0019949,지에스칼텍스(주)북광주IC주유소,광주 북구 삼소로 330 (월출동),2020년 05월 3주,1230.43,월출동
A0019949,지에스칼텍스(주)북광주IC주유소,광주 북구 삼소로 330 (월출동),2020년 05월 4주,1241.86,월출동
A0019949,지에스칼텍스(주)북광주IC주유소,광주 북구 삼소로 330 (월출동),2020년 06월 1주,1258.29,월출동
A0019949,지에스칼텍스(주)북광주IC주유소,광주 북구 삼소로 330 (월출동),2020년 06월 2주,1295.43,월출동
A0019949,지에스칼텍스(주)북광주IC주유소,광주 북구 삼소로 330 (월출동),2020년 06월 3주,1348.29,월출동
A0019949,지에스칼텍스(주)북광주IC주유소,광주 북구 삼소로 330 (월출동),2020년 06월 4주,1352.0,월출동
A0019949,지에스칼텍스(주)북광주IC주유소,광주 북구 삼소로 330 (월출동),2020년 07월 1주,1334.29,월출동
A0019949,지에스칼텍스(주)북광주IC주유소,광주 북구 삼소로 330 (월출동),2020년 07월 2주,1334.29,월출동
A0019949,지에스칼텍스(주)북광주IC주유소,광주 북구 삼소로 330 (월출동),2020년 07월 3주,1330.0,월출동
A0019949,지에스칼텍스(주)북광주IC주유소,광주 북구 삼소로 330 (월출동),2020년 07월 4주,1334.29,월출동
A0019949,지에스칼텍스(주)북광주IC주유소,광주 북구 삼소로 330 (월출동),2020년 07월 5주,1345.0,월출동
A0019949,지에스칼텍스(주)북광주IC주유소,광주 북구 삼소로 330 (월출동),2020년 08월 1주,1345.0,월출동
A0019949,지에스칼텍스(주)북광주IC주유소,광주 북구 삼소로 330 (월출동),2020년 08월 2주,1345.0,월출동
A0019949,지에스칼텍스(주)북광주IC주유소,광주 북구 삼소로 330 (월출동),2020년 08월 3주,1339.29,월출동
A0019949,지에스칼텍스(주)북광주IC주유소,광주 북구 삼소로 330 (월출동),2020년 08월 4주,1350.0,월출동
A0019949,지에스칼텍스(주)북광주IC주유소,광주 북구 삼소로 330 (월출동),2020년 09월 1주,1354.29,월출동
A0019949,지에스칼텍스(주)북광주IC주유소,광주 북구 삼소로 330 (월출동),2020년 09월 2주,1354.29,월출동
A0019949,지에스칼텍스(주)북광주IC주유소,광주 북구 삼소로 330 (월출동),2020년 09월 3주,1348.0,월출동
A0019949,지에스칼텍스(주)북광주IC주유소,광주 북구 삼소로 330 (월출동),2020년 09월 4주,1321.0,월출동
A0019949,지에스칼텍스(주)북광주IC주유소,광주 북구 삼소로 330 (월출동),2020년 09월 5주,1318.0,월출동
A0019949,지에스칼텍스(주)북광주IC주유소,광주 북구 삼소로 330 (월출동),2020년 10월 1주,1318.0,월출동
A0019949,지에스칼텍스(주)북광주IC주유소,광주 북구 삼소로 330 (월출동),2020년 10월 2주,1318.0,월출동
A0019949,지에스칼텍스(주)북광주IC주유소,광주 북구 삼소로 330 (월출동),2020년 10월 3주,1318.0,월출동
A0019949,지에스칼텍스(주)북광주IC주유소,광주 북구 삼소로 330 (월출동),2020년 10월 4주,1326.57,월출동
A0019864,히어로주유소,광주 북구 서암대로 128,2019년 11월 1주,1483.0,신안동
A0019864,히어로주유소,광주 북구 서암대로 128,2019년 11월 2주,1483.0,신안동
A0019864,히어로주유소,광주 북구 서암대로 128,2019년 11월 3주,1483.0,신안동
A0019864,히어로주유소,광주 북구 서암대로 128,2019년 11월 4주,1484.43,신안동
A0019864,히어로주유소,광주 북구 서암대로 128,2019년 12월 1주,1490.14,신안동
A0019864,히어로주유소,광주 북구 서암대로 128,2019년 12월 2주,1497.29,신안동
A0019864,히어로주유소,광주 북구 서암대로 128,2019년 12월 3주,1503.71,신안동
A0019864,히어로주유소,광주 북구 서암대로 128,2019년 12월 4주,1511.86,신안동
A0019864,히어로주유소,광주 북구 서암대로 128,2020년 01월 1주,1519.71,신안동
A0019864,히어로주유소,광주 북구 서암대로 128,2020년 01월 2주,1529.71,신안동
A0019864,히어로주유소,광주 북구 서암대로 128,2020년 01월 3주,1531.86,신안동
A0019864,히어로주유소,광주 북구 서암대로 128,2020년 01월 4주,1525.57,신안동
A0019864,히어로주유소,광주 북구 서암대로 128,2020년 01월 5주,1522.29,신안동
A0019864,히어로주유소,광주 북구 서암대로 128,2020년 02월 1주,1513.71,신안동
A0019864,히어로주유소,광주 북구 서암대로 128,2020년 02월 2주,1497.86,신안동
A0019864,히어로주유소,광주 북구 서암대로 128,2020년 02월 3주,1488.71,신안동
A0019864,히어로주유소,광주 북구 서암대로 128,2020년 02월 4주,1483.0,신안동
A0019864,히어로주유소,광주 북구 서암대로 128,2020년 03월 1주,1474.43,신안동
A0019864,히어로주유소,광주 북구 서암대로 128,2020년 03월 2주,1459.86,신안동
A0019864,히어로주유소,광주 북구 서암대로 128,2020년 03월 3주,1428.43,신안동
A0019864,히어로주유소,광주 북구 서암대로 128,2020년 03월 4주,1394.14,신안동
A0019864,히어로주유소,광주 북구 서암대로 128,2020년 04월 1주,1351.57,신안동
A0019864,히어로주유소,광주 북구 서암대로 128,2020년 04월 2주,1307.29,신안동
A0019864,히어로주유소,광주 북구 서암대로 128,2020년 04월 3주,1286.14,신안동
A0019864,히어로주유소,광주 북구 서암대로 128,2020년 04월 4주,1253.0,신안동
A0019864,히어로주유소,광주 북구 서암대로 128,2020년 04월 5주,1235.86,신안동
A0019864,히어로주유소,광주 북구 서암대로 128,2020년 05월 1주,1220.86,신안동
A0019864,히어로주유소,광주 북구 서암대로 128,2020년 05월 2주,1210.86,신안동
A0019864,히어로주유소,광주 북구 서암대로 128,2020년 05월 3주,1208.0,신안동
A0019864,히어로주유소,광주 북구 서암대로 128,2020년 05월 4주,1208.0,신안동
A0019864,히어로주유소,광주 북구 서암대로 128,2020년 06월 1주,1214.0,신안동
A0019864,히어로주유소,광주 북구 서암대로 128,2020년 06월 2주,1270.14,신안동
A0019864,히어로주유소,광주 북구 서암대로 128,2020년 06월 3주,1288.71,신안동
A0019864,히어로주유소,광주 북구 서암대로 128,2020년 06월 4주,1323.0,신안동
A0019864,히어로주유소,광주 북구 서암대로 128,2020년 07월 1주,1323.0,신안동
A0019864,히어로주유소,광주 북구 서암대로 128,2020년 07월 2주,1323.0,신안동
A0019864,히어로주유소,광주 북구 서암대로 128,2020년 07월 3주,1323.0,신안동
A0019864,히어로주유소,광주 북구 서암대로 128,2020년 07월 4주,1323.0,신안동
A0019864,히어로주유소,광주 북구 서암대로 128,2020년 07월 5주,1312.14,신안동
A0019864,히어로주유소,광주 북구 서암대로 128,2020년 08월 1주,1307.0,신안동
A0019864,히어로주유소,광주 북구 서암대로 128,2020년 08월 2주,1307.0,신안동
A0019864,히어로주유소,광주 북구 서암대로 128,2020년 08월 3주,1307.0,신안동
A0019864,히어로주유소,광주 북구 서암대로 128,2020년 08월 4주,1307.0,신안동
A0019864,히어로주유소,광주 북구 서암대로 128,2020년 09월 1주,1307.0,신안동
A0019864,히어로주유소,광주 북구 서암대로 128,2020년 09월 2주,1303.14,신안동
A0019864,히어로주유소,광주 북구 서암대로 128,2020년 09월 3주,1289.43,신안동
A0019864,히어로주유소,광주 북구 서암대로 128,2020년 09월 4주,1278.0,신안동
A0019864,히어로주유소,광주 북구 서암대로 128,2020년 09월 5주,1278.0,신안동
A0019864,히어로주유소,광주 북구 서암대로 128,2020년 10월 1주,1278.0,신안동
A0019864,히어로주유소,광주 북구 서암대로 128,2020년 10월 2주,1278.0,신안동
A0019864,히어로주유소,광주 북구 서암대로 128,2020년 10월 3주,1276.0,신안동
A0019864,히어로주유소,광주 북구 서암대로 128,2020년 10월 4주,1264.0,신안동
A0033126,(주)알리바바주유소,광주 북구 서암대로 323 (우산동),2019년 11월 1주,1492.0,우산동
A0033126,(주)알리바바주유소,광주 북구 서암대로 323 (우산동),2019년 11월 2주,1492.0,우산동
A0033126,(주)알리바바주유소,광주 북구 서암대로 323 (우산동),2019년 11월 3주,1492.0,우산동
A0033126,(주)알리바바주유소,광주 북구 서암대로 323 (우산동),2019년 11월 4주,1492.0,우산동
A0033126,(주)알리바바주유소,광주 북구 서암대로 323 (우산동),2019년 12월 1주,1492.0,우산동
A0033126,(주)알리바바주유소,광주 북구 서암대로 323 (우산동),2019년 12월 2주,1492.0,우산동
A0033126,(주)알리바바주유소,광주 북구 서암대로 323 (우산동),2019년 12월 3주,1500.57,우산동
A0033126,(주)알리바바주유소,광주 북구 서암대로 323 (우산동),2019년 12월 4주,1510.57,우산동
A0033126,(주)알리바바주유소,광주 북구 서암대로 323 (우산동),2020년 01월 1주,1524.86,우산동
A0033126,(주)알리바바주유소,광주 북구 서암대로 323 (우산동),2020년 01월 2주,1528.43,우산동
A0033126,(주)알리바바주유소,광주 북구 서암대로 323 (우산동),2020년 01월 3주,1537.0,우산동
A0033126,(주)알리바바주유소,광주 북구 서암대로 323 (우산동),2020년 01월 4주,1537.0,우산동
A0033126,(주)알리바바주유소,광주 북구 서암대로 323 (우산동),2020년 01월 5주,1537.0,우산동
A0033126,(주)알리바바주유소,광주 북구 서암대로 323 (우산동),2020년 02월 1주,1531.29,우산동
A0033126,(주)알리바바주유소,광주 북구 서암대로 323 (우산동),2020년 02월 2주,1517.0,우산동
A0033126,(주)알리바바주유소,광주 북구 서암대로 323 (우산동),2020년 02월 3주,1507.14,우산동
A0033126,(주)알리바바주유소,광주 북구 서암대로 323 (우산동),2020년 02월 4주,1489.71,우산동
A0033126,(주)알리바바주유소,광주 북구 서암대로 323 (우산동),2020년 03월 1주,1474.0,우산동
A0033126,(주)알리바바주유소,광주 북구 서암대로 323 (우산동),2020년 03월 2주,1465.43,우산동
A0033126,(주)알리바바주유소,광주 북구 서암대로 323 (우산동),2020년 03월 3주,1441.86,우산동
A0033126,(주)알리바바주유소,광주 북구 서암대로 323 (우산동),2020년 03월 4주,1406.14,우산동
A0033126,(주)알리바바주유소,광주 북구 서암대로 323 (우산동),2020년 04월 1주,1359.57,우산동
A0033126,(주)알리바바주유소,광주 북구 서암대로 323 (우산동),2020년 04월 2주,1320.57,우산동
A0033126,(주)알리바바주유소,광주 북구 서암대로 323 (우산동),2020년 04월 3주,1290.71,우산동
A0033126,(주)알리바바주유소,광주 북구 서암대로 323 (우산동),2020년 04월 4주,1262.14,우산동
A0033126,(주)알리바바주유소,광주 북구 서암대로 323 (우산동),2020년 04월 5주,1236.29,우산동
A0033126,(주)알리바바주유소,광주 북구 서암대로 323 (우산동),2020년 05월 1주,1232.0,우산동
A0033126,(주)알리바바주유소,광주 북구 서암대로 323 (우산동),2020년 05월 2주,1218.43,우산동
A0033126,(주)알리바바주유소,광주 북구 서암대로 323 (우산동),2020년 05월 3주,1218.43,우산동
A0033126,(주)알리바바주유소,광주 북구 서암대로 323 (우산동),2020년 05월 4주,1223.86,우산동
A0033126,(주)알리바바주유소,광주 북구 서암대로 323 (우산동),2020년 06월 1주,1220.0,우산동
A0033126,(주)알리바바주유소,광주 북구 서암대로 323 (우산동),2020년 06월 2주,1254.0,우산동
A0033126,(주)알리바바주유소,광주 북구 서암대로 323 (우산동),2020년 06월 3주,1292.0,우산동
A0033126,(주)알리바바주유소,광주 북구 서암대로 323 (우산동),2020년 06월 4주,1318.29,우산동
A0033126,(주)알리바바주유소,광주 북구 서암대로 323 (우산동),2020년 07월 1주,1324.0,우산동
A0033126,(주)알리바바주유소,광주 북구 서암대로 323 (우산동),2020년 07월 2주,1324.0,우산동
A0033126,(주)알리바바주유소,광주 북구 서암대로 323 (우산동),2020년 07월 3주,1324.0,우산동
A0033126,(주)알리바바주유소,광주 북구 서암대로 323 (우산동),2020년 07월 4주,1322.57,우산동
A0033126,(주)알리바바주유소,광주 북구 서암대로 323 (우산동),2020년 07월 5주,1314.0,우산동
A0033126,(주)알리바바주유소,광주 북구 서암대로 323 (우산동),2020년 08월 1주,1314.0,우산동
A0033126,(주)알리바바주유소,광주 북구 서암대로 323 (우산동),2020년 08월 2주,1314.0,우산동
A0033126,(주)알리바바주유소,광주 북구 서암대로 323 (우산동),2020년 08월 3주,1314.0,우산동
A0033126,(주)알리바바주유소,광주 북구 서암대로 323 (우산동),2020년 08월 4주,1314.0,우산동
A0033126,(주)알리바바주유소,광주 북구 서암대로 323 (우산동),2020년 09월 1주,1314.0,우산동
A0033126,(주)알리바바주유소,광주 북구 서암대로 323 (우산동),2020년 09월 2주,1309.71,우산동
A0033126,(주)알리바바주유소,광주 북구 서암대로 323 (우산동),2020년 09월 3주,1296.86,우산동
A0033126,(주)알리바바주유소,광주 북구 서암대로 323 (우산동),2020년 09월 4주,1294.0,우산동
A0033126,(주)알리바바주유소,광주 북구 서암대로 323 (우산동),2020년 09월 5주,1294.0,우산동
A0033126,(주)알리바바주유소,광주 북구 서암대로 323 (우산동),2020년 10월 1주,1283.29,우산동
A0033126,(주)알리바바주유소,광주 북구 서암대로 323 (우산동),2020년 10월 2주,1270.43,우산동
A0033126,(주)알리바바주유소,광주 북구 서암대로 323 (우산동),2020년 10월 3주,1269.0,우산동
A0033126,(주)알리바바주유소,광주 북구 서암대로 323 (우산동),2020년 10월 4주,1269.0,우산동
A0019350,무지개주유소,광주 북구 서하로 237 (오치동),2019년 11월 1주,1519.0,오치동
A0019350,무지개주유소,광주 북구 서하로 237 (오치동),2019년 11월 2주,1519.0,오치동
A0019350,무지개주유소,광주 북구 서하로 237 (오치동),2019년 11월 3주,1519.0,오치동
A0019350,무지개주유소,광주 북구 서하로 237 (오치동),2019년 11월 4주,1524.71,오치동
